id,resource_id,entity_type,entity_id,relation_type,source_sheet,source_field,created_at
8faa5ea2-1b81-541d-be6f-9a8e5b06d89f,1d693594-25d2-5f51-b059-71b76c39884a,platform,aca6223f-c1cf-521a-aac8-d97ccb0b4be7,homepage_content,DB_-Platforms-,HP 内容,2026-06-19 14:29:13.611862+00
8fbfe42c-8a9c-59a6-bb6a-1429e8b69315,bf742601-13c5-51fe-8f03-26ceeee2bb54,character,826c10d4-f5c0-5465-80d0-7273edad5cd3,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
909a5e3d-051b-5fd6-83c1-17c9837e51ca,4f48f580-34d7-55d7-a656-00c8d15618d8,character,ef2566c5-7470-5b7e-bb6f-bd6066f7f852,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
90a5e87f-c637-5636-ab79-9acb6d813923,6c466a02-818c-5859-b25c-5fb861e6f6d9,character,1d0fc590-86d4-5b62-b668-22b12b10fa31,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
90b40516-0281-5553-a40f-427614310486,26bc7dbd-fb8d-571a-9ac6-f9e83d3afabd,character,d3e86acf-3603-55da-8b63-56336a125ff3,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
90d5fca7-046b-50b5-8b31-b9f40786b815,5a4e19a5-282b-548a-95ca-201a7de86b9f,character,b9a66099-5542-5dec-82c0-1e4b587d2b06,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
910ba00c-0ae0-5995-9348-88cd5a87cc29,fcd69d4b-3b82-515b-bff6-74ab23823483,character,57bd6a33-d155-5706-b233-5f3dabbcf2b3,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
9138caf5-20a8-5424-a2cd-1232102caccd,50545b8b-250e-509b-8784-21c2a4d39d05,party_member,33754752-7b8c-5a42-811b-9ec0955ef1b5,member_profile,DB_Party,C3,2026-06-19 14:29:13.611862+00
91bbc51b-6726-57b9-b35c-aa4219a26423,5c8822bf-a23a-5d8f-974b-784261e5db75,character,75b8f146-aa92-5f4c-9af3-b28d5cbe6301,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
91e40733-21db-5c4d-8805-7cf70be2d4d7,19773759-4757-5b41-a1e3-4e658c6acf56,game,901e041e-925e-51c3-9997-8d9390275400,phase_1.x,DB_Info_status,1.x,2026-06-19 14:29:13.611862+00
9260d528-31dd-5283-9b64-24f74245a62e,b1a7f2d3-05dd-53f4-bc48-12377cccfd19,character,19a92ead-3e56-5aa8-b072-e493c69c2f11,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
9281ba56-5843-528c-9084-748a6a2be85d,d7c6bc62-6fd5-5bd7-8d2f-4f2abeee0336,party_member,1b304f97-592e-5346-b4f3-c480eda68990,member_profile,DB_Party,C2,2026-06-19 14:29:13.611862+00
92b09464-683a-5e64-b8ee-c4ab321bc1a2,e9803bb7-212b-5eac-b2c7-45614cfca81e,character,8d0929fe-639b-5acc-bec8-59cbb456147a,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
935e3147-9403-5646-9b62-bae36a525ea0,9bc063ab-d255-5230-810c-a6bb5efd4002,character,f469591e-85d8-527f-9ea7-f8c1c0bbe067,official_profile,DB_Party,C3,2026-06-19 14:29:13.611862+00
937354cf-1716-555e-a874-ae09f1650c22,4a34744f-32b7-5a60-97bd-317b0f17f2c2,game,6d9435a8-984c-53fe-a467-257b1e9e8811,wiki_resource,DB_Info_wiki,Type/LINK,2026-06-19 14:29:13.611862+00
939786d5-60af-55d9-98a3-f91ba45d70d3,78a9dd96-12bb-5a69-bfee-3f9967ec88e4,platform,473ae707-7752-5333-b9e2-44243fb757ec,publish_video,DB_-Platforms-,发布 视频,2026-06-19 14:29:13.611862+00
940e560f-a47e-5fa7-8066-7bd2b58b0b5d,c7ca065a-86e9-595c-b036-f6b10ddf96bb,character,fa344a2c-87b6-5040-aaac-4a10a29a3e61,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
9430c230-c992-58db-9c65-1be2da32a9a4,4fd19779-0120-5554-a57c-db40c8e334d6,character,62a74bc6-9fa3-5039-a723-c23e708ed641,official_profile,DB_Party,C4,2026-06-19 14:29:13.611862+00
9446e535-3374-5307-a756-05d845c9fe11,dd002769-d348-5193-b746-407d985ed7b4,character,df2e533a-12ad-5686-beeb-350d9657a590,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
949e7486-0782-5509-bd23-7615ac4e6201,8827859b-564e-5478-9597-c5aae36738b9,character,d71f3b3d-aed6-509a-bf99-e6d127f4b326,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
94e833cf-cf0d-53e4-9e5a-5b5d70613f67,d4f62411-7984-5314-a0a0-16c592947fd2,platform,aca6223f-c1cf-521a-aac8-d97ccb0b4be7,publish_video,DB_-Platforms-,发布 视频,2026-06-19 14:29:13.611862+00
95da7330-45a6-5fee-af91-2d5a88fb6493,0b53aeee-a3ed-549b-be88-9d28f997c49d,character,295d361c-6d71-5994-9dbc-6e8f1042c531,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
9665856e-5f46-513a-8982-ffd8ececd83f,cd43de07-679a-5989-bcac-077843be607b,party,63f38255-9431-54db-9b31-a8d77ff5ddec,reference,DB_Party,LINKS,2026-06-19 14:29:13.611862+00
96865d95-a832-54ab-9684-ff4da21512b6,4fd19779-0120-5554-a57c-db40c8e334d6,party_member,e7ab69c2-7b5a-5f88-ac40-77c836a92446,member_profile,DB_Party,C4,2026-06-19 14:29:13.611862+00
9739fcf9-ec9f-51bd-b2a5-9628e947547e,9115f5b4-08ea-582a-8478-0e4b6436b910,character,d1e4fabb-97c3-54b1-b933-9cf6577b900f,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
977f6afb-9127-577d-b5c6-c1c00151a37d,cce02da2-6267-5609-8410-0d6d35c90e2b,character,55232140-70cf-50ed-881c-47635c369db7,official_profile,DB_Party,C2,2026-06-19 14:29:13.611862+00
984bca3a-22ff-5293-bb15-7253f75ed128,7b71345d-794c-5659-b483-0d71ecc7c967,game,2892f75b-aec5-53d7-bf7d-b3d529046539,phase_1.x,DB_Info_status,1.x,2026-06-19 14:29:13.611862+00
9a3468a0-6a97-51b3-ad42-ce32b9186e3e,453e665b-b25d-5fb2-9d19-87c5d7f27862,character,b2dcd0bb-c9f9-5cb7-91bd-b912796d4b37,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
9a55bddc-d08d-5d63-9a5c-f9c6bfe6e6f2,8a86a127-d361-5fad-b1e9-3d5fcd62226a,character,74a64c57-bb44-5d2e-a841-3823342bd6c3,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
9abdb6eb-f837-5755-a886-46d8f2d892a4,155f5a03-d2eb-538a-822d-469bd7b3a4d2,character,a0379cd9-dbf9-5dc4-863e-ae4e7655fba8,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
9ac1e683-1b2c-5943-93a4-ad5860385ef5,8383e87f-cabe-5a71-8214-a4dfad7b54e7,character,ba2ef48e-5143-59cb-8c22-435b67c39cb6,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
9b284063-8c08-5701-b93b-a1f6944559f1,9b26ce32-8cfe-5677-bd58-77a9b04811de,platform,093c27b7-70ad-5ea7-8b2e-d0c836779bc4,homepage_content,DB_-Platforms-,HP 内容,2026-06-19 14:29:13.611862+00
9b7df4b9-3d2e-5ca2-8d86-98d6c21dfba5,e3a73f19-ad53-5a17-90be-57319b2141f5,party_member,949240a5-1b51-5226-a1e8-78b32ac7fc3a,member_profile,DB_Party,C2,2026-06-19 14:29:13.611862+00
9bab0259-2bbb-5e1d-8535-70585de1e833,100725ea-bd6e-5ca6-8845-2e6bd10df141,party_member,1219ea03-d009-5df8-ad52-81cbe399f20f,member_profile,DB_Party,C1,2026-06-19 14:29:13.611862+00
9bb762cc-ad35-518e-8e4c-1c69a37c663a,77b2a5f9-af12-533c-b47b-df85029dd026,character,f63c3e05-dae0-5047-922f-c34f95ff7806,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
9c4813ed-eaa0-5614-928b-89dd67876e0a,32628d7b-e08f-5cd8-a313-b7c5672a6682,character,8dbfbb01-e010-5c64-8dac-325f9820c44b,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
9d73de97-7883-532f-99e5-9c3c085609cc,6fe4a792-e7a5-5f46-a460-7ba88b63c7ad,character,cb49918f-b383-5414-afb0-4de5855367a4,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
9d99603b-c482-5660-a9f0-f8f22d0b6c65,b067b000-c467-5b78-814e-7050c4bb6277,party_member,680a7b76-fdb6-5ede-98a9-31fae68ef489,member_profile,DB_Party,C2,2026-06-19 14:29:13.611862+00
9e1bdae7-2c33-56e1-97d4-ba5c631dea69,439247ee-5b15-5915-bff1-3db54d0ee552,character,ce41c8ca-0c14-5b09-bf38-0e7cdc1e2f19,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
9e980990-f3b6-5456-bbe1-bb56a17c5d59,daf61064-29b5-54e1-a6f7-3113aba02962,character,9caaed78-ace6-5aa2-bcc0-1b15f391acb8,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
9ed7f98c-52fb-5471-851b-5b6bfbf380d8,2df59bf0-e671-5a12-bbd0-8536b35f95b0,character,ad5726ea-f4a0-52ee-b2df-d293a43a87ad,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
9f9ee538-d4c4-501a-8390-985304465308,03296bdd-c8e4-5514-b2e1-1a0d3965fb6d,character,e9c4afa0-6c98-5932-9954-9169ed1e948f,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
a06f5249-9379-531e-95c0-b84622346fed,01793f04-0176-500b-84ad-d6a1476482cd,character,ba2ef48e-5143-59cb-8c22-435b67c39cb6,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
a0828a1a-194a-5214-b879-0c3b965a1ae2,0363bcb1-a2b0-57bd-a1e1-be2ffc91e536,character,01cdb555-4023-522c-b14b-ee10551ad3f7,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
a090d657-319b-5057-abc7-9e209e7b3676,5f99164c-3c22-593f-ba72-3e87526f7134,platform,2661f428-e9d1-5d8b-ae9f-7ebcaf27669b,interaction_management,DB_-Platforms-,情報 互动管理,2026-06-19 14:29:13.611862+00
a0f25f6c-aca7-59a6-a708-86aedc7e98d5,cc685371-f4ab-5c96-a8ac-9b782ad1b638,game,d81251ab-312f-58ca-a1d6-7a6c9d35f98e,wiki_resource,DB_Info_wiki,Type/LINK,2026-06-19 14:29:13.611862+00
a0fa55cd-b01c-5d55-85a2-67e38cf507e6,614a6f23-d417-55e4-917a-6b3816fcee32,character,b2dcd0bb-c9f9-5cb7-91bd-b912796d4b37,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
a134c060-7c4b-50d9-830e-a85daf9062f3,ae76601a-bdf3-5192-9759-29905b1b0ef8,platform,b7a8d833-9479-5ab3-ac67-f3ec2a862198,homepage_channel,DB_-Platforms-,HP 频道,2026-06-19 14:29:13.611862+00
a160a0bd-d0d7-5877-bfbb-184aa2d3c1d1,dc6c7fc3-393b-5fe4-af60-fc0ba67e8840,character,59a94d83-c4ac-58bd-a493-31c90d44d1f5,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
a17580d6-c7c2-523b-ad4d-ff97630027ad,d64c366c-de6d-5261-8c3e-e34da9c60fea,party_member,bd7c2b07-720d-5320-81a0-9fd4f82cbe4f,member_profile,DB_Party,C1,2026-06-19 14:29:13.611862+00
a220830c-9f2b-5308-99a8-6125e40d3f1c,f8c71a0c-2c8f-51d7-9281-878667fa68ac,character,79e417bd-c3cb-5636-b6a6-86452fa40968,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
a247b5d1-661b-5093-8f1b-5100b60f1dc4,dc108097-2196-5e53-9b8f-83f1fcb21e9f,character,24025e8d-05d2-570f-93fd-0b8b005fa3c6,official_profile,DB_Party,C2,2026-06-19 14:29:13.611862+00
a275dc87-0b22-59b8-80bc-a51b06af7ac0,100725ea-bd6e-5ca6-8845-2e6bd10df141,character,1b7c1597-3da4-5694-b728-aa6804ebbc00,official_profile,DB_Party,C1,2026-06-19 14:29:13.611862+00
a2dd5dc8-c357-529a-bb26-bf861efb3337,429bc546-ba44-5e28-8b3a-a1349370d4d2,character,b60a4136-661d-5e82-bab9-831de4f1abb7,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
a3d25f4b-1b0b-58a4-8fe2-f9f96c126520,c54feda5-e268-59ec-92a2-bbe9726efa9a,character,f670ea96-df0d-5544-babc-2b3cfede16c5,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
a3ee5e38-3d97-5ac1-bfe7-cacb1fb0a8ef,489af313-992b-5395-8833-98e8277f9c62,character,f39746c8-cdf4-5d83-ba34-592a92ee9bfd,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
a4474935-22f5-5ff7-a76a-b2535a04a754,715c851f-a426-526f-92d3-816caff6d005,character,2bcbd0bd-2983-53eb-84b1-bb9a6f57e0a1,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
a4b43ea0-60fa-5519-9697-4b7519e1c19e,a948d815-e3a6-594e-a6b8-2dd095eb2816,character,cabf993c-dcff-5a7b-9ce4-fe9063e3ee13,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
a4cf4932-bc3b-5e03-b260-b41b70f25309,b7fc2de8-df88-5b1e-9977-a4cbc4a46d03,character,c45172b7-bf98-5e0b-99ae-f7babca9645f,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
a5803791-eb6d-5240-8989-d0e1b33bba5e,baa97d1a-564a-5f77-b07d-b5438cf94f19,character,d2607528-f55a-5209-b9df-df989938e80c,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
a632f54c-22d2-51aa-8d8d-87f76808e439,eb29aeb8-3d5b-5de9-94b9-2fd6a7fa91b0,character,0b016369-80f3-52e7-9a82-6f839be8c6ea,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
a6390d60-1b07-5ab2-9a02-b981a04134fa,0c1df1e6-dc83-5b3b-b864-f8fa1514f79b,character,2d45f6d3-1e3d-5197-9c4b-2656ecb44da4,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
a7aff4cf-08c3-5f3b-b89a-454b566b0953,cb8fd1ca-d5b2-590a-8b90-5ebedbf4b450,character,39a099f6-6054-536e-a9ae-5372a665893c,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
a808a703-a5e0-5070-babd-c9d045676977,7ba10145-6b0d-5e1e-b0e3-f1b4587e6b27,character,69202ab1-64a4-5289-ba63-dab4a8b507f9,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
a80e21d2-3869-5122-8604-56c48645a5fd,f09600e0-be94-584e-a88e-db4bf83f26d1,character,a7826abb-6bc2-5921-98f1-1ce5d6777fe5,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
a8298255-d9e6-5208-9eff-7d6b684a65e2,a6cc976d-2326-56b5-861d-6a467fac196c,character,bc1b1d03-93fe-51cf-a361-8da77a56dfaf,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
a87aa522-61c4-59bb-b3f2-a45604f96a0d,c95a7fdb-4af1-5923-b3ed-085a304ef6c9,character,74c05933-69be-5782-b2db-af4df8970d7f,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
a9de8747-af97-537b-b6a3-ba7fe7332413,ed6dcefd-21cb-555d-9995-7fb8b58dd89f,character,7068b1b7-aaf5-502a-9245-b7c8f993b5ea,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
aa1e828e-37d1-5302-85fe-5f6785d5ce6d,0468ce3f-f74c-58a7-9d05-ed1270c0ea41,platform,093c27b7-70ad-5ea7-8b2e-d0c836779bc4,data_analysis,DB_-Platforms-,情報 数据分析,2026-06-19 14:29:13.611862+00
aa811293-5a07-5a0e-9fe4-f0055ad319e3,7013c02b-9dbc-517e-9aa2-b4dc460fe48a,character,923d78c3-6110-5b0f-9230-bf98e24054b9,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
aa85b362-0691-5856-8aa7-0f1931ee3eaf,3c9c1d2b-ce58-5cf2-a368-aa26d9e47ae2,character,48f5b0ea-4c68-5d29-8e43-8834cc3600af,official_profile,DB_Party,C2,2026-06-19 14:29:13.611862+00
aba26424-6555-5ad9-a7f2-079a132c0e06,a81be1da-bc21-5a31-90df-92dab53da30d,game,f9c23768-c1ad-5afd-bb58-2dd25bebc81b,wiki_resource,DB_Info_wiki,Type/LINK,2026-06-19 14:29:13.611862+00
ac40699e-c5a1-5e18-accf-2447d0cd13cb,ee5dcae0-b2ea-56ab-abf5-2d9387fdd612,character,e9c4afa0-6c98-5932-9954-9169ed1e948f,official_profile,DB_Party,C2,2026-06-19 14:29:13.611862+00
ac5a170d-7b3a-574c-8762-0e3ecf4d809b,52095ae5-c2f4-5b21-b0bd-39a7d5a4a8c0,party_member,de1f2dc3-b346-5532-b4f2-af10edce766a,member_profile,DB_Party,C1,2026-06-19 14:29:13.611862+00
adbb646f-0aab-51be-bbec-5c3f846e0707,205d161e-2cd3-5712-9de5-335f71046fb5,game,6d9435a8-984c-53fe-a467-257b1e9e8811,phase_1.x,DB_Info_status,1.x,2026-06-19 14:29:13.611862+00
adbd5a00-0a79-58c5-b5e0-90dec1b4c485,9ec54b1d-9e98-5cd0-9e0e-55411ad1c9c5,character,9bd73d74-b7f9-5422-a55a-95b0e39ec7b0,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
add6846b-ed5e-50c2-89ef-1252b231017e,67a28da5-abad-56d7-8b66-f54c5c0ff756,character,8d0929fe-639b-5acc-bec8-59cbb456147a,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
ae632905-7fde-5b1a-822b-a5f2fd8d0ab0,d29d0c58-0170-5ed5-b093-2ee7f78c87f2,character,ad0b0ca3-bfe0-51ac-95be-8ef355a9bee1,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
ae77aac3-4980-5c7a-bcc9-a3fea2fabd37,af8884b0-c89f-593e-8c3f-2a3bb2939730,character,9c049892-e371-5bce-a1bb-cdb44edd7c56,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
aee0698b-5cc8-547f-aa9d-349cf4571b40,3e0b7403-3de9-58ae-bd96-6fb6f85a0656,character,06ab1012-0dde-559f-90c1-ced66f9d6cff,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
aee3c61a-0e12-50ce-86c0-3dcf4b75b6b8,9877ca1d-6124-5e81-8ed3-e9cd64d44eef,game,f9c23768-c1ad-5afd-bb58-2dd25bebc81b,wiki_resource,DB_Info_wiki,Type/LINK,2026-06-19 14:29:13.611862+00
aefb4f40-ff80-54fc-b895-fe9399ab3d22,41def8ac-cdb4-54ad-b75f-1129ea3f52a6,character,09401f00-f115-54bd-bcd7-13a5ee49944d,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
af0af12c-5982-57f6-8900-0692ed04a810,050fb66a-6574-5d1a-b3e5-ccfbd022d03f,game,2892f75b-aec5-53d7-bf7d-b3d529046539,bilibili_homepage,DB_Info_status,B站HP,2026-06-19 14:29:13.611862+00
afc8d2dd-49a6-5315-b6b9-075e35f333f3,8eb386e9-4153-5cf7-b23c-16e2db7901aa,party_member,827c5d26-e5cc-5bf3-8baf-072cd42964db,member_profile,DB_Party,C1,2026-06-19 14:29:13.611862+00
aff33b9d-d98a-5e84-9762-cef5fe600ee9,a1403291-4c09-515b-85ac-8af3f5ea79e3,party_member,e8ad614c-6010-534c-8ef8-f8450eef50cf,member_profile,DB_Party,C4,2026-06-19 14:29:13.611862+00
b019cb93-8c5a-5e54-bb2c-57e422bd6ab3,9e69b676-ddb2-51f3-8ee1-97a2dc16dd94,character,7d3b194f-11cb-57c2-930d-1dd19f33234b,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
b054acf1-9979-54d9-b739-e7329b0b6dfe,c28e46d0-6d29-5d90-aa04-63ebdfb283e3,character,19a92ead-3e56-5aa8-b072-e493c69c2f11,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
b0c33cbd-ffb5-552a-aa9e-23e9ea3fe526,3443c9bb-6cc5-5630-b690-90d84794b832,party_member,3c28d02c-7668-5d4d-8448-a108450c78b1,member_profile,DB_Party,C3,2026-06-19 14:29:13.611862+00
b0f1665f-4c47-52b8-b012-9a0e528f87cf,4ab3ebe7-f5c7-54ef-8727-76bbecff9d8f,party_member,d4f3fbc2-a799-51ed-b05e-8c551beb0b40,member_profile,DB_Party,C1,2026-06-19 14:29:13.611862+00
b0f7362e-05ce-55f4-a1e4-c80d59020677,0dd59510-2f6b-5b0a-83a3-d1e1067d1037,character,d3b22993-a68d-5444-85a3-182d533d7b4e,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
b12c5b98-1b81-5505-87ba-cc01d1770297,e392f557-b546-50b8-8620-9d9c508d84fb,character,9bd73d74-b7f9-5422-a55a-95b0e39ec7b0,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
b1e0e798-62ec-51b8-9c15-013be895a43d,3c08ab83-895b-5d5d-a25d-d29b109cb4ff,game,3dbca101-a420-573f-af3f-6463ffb87bf0,phase_1.x,DB_Info_status,1.x,2026-06-19 14:29:13.611862+00
b21d7a6f-9cfa-54c0-bf58-6fe0df834a56,611c9190-8257-5938-ac90-227644e77343,character,6a9285e8-a8c5-5f53-8e47-6a00e0021007,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
b251f6f4-5061-5da3-90bb-53e8b64c99d1,9b67d892-e7ec-5ea2-9872-1df4a6f07c5d,platform,093c27b7-70ad-5ea7-8b2e-d0c836779bc4,publish_article,DB_-Platforms-,发布 图文,2026-06-19 14:29:13.611862+00
b25b5082-cd03-5353-9306-4505515c845a,13fd6e64-37c0-596d-86c2-713038021f43,character,1438a303-164b-57c3-bd27-f44262e7359f,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
b2b2ed3e-52d0-5c4a-87c9-34e692b23b51,cd9f0858-85f1-54f3-aa37-71dd86dcdc8e,character,e8d2a268-4e31-5662-9696-1ff510300ee5,official_profile,DB_Party,C1,2026-06-19 14:29:13.611862+00
b2e875a8-9710-5603-9b48-969b150e50bc,191f830f-2ea0-510a-b541-39a41ac0e5cb,character,e17135e5-f805-5f2e-aede-914abab980d7,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
b39f80d8-f5f1-5a3a-907f-7374ccc27a42,055aaf29-41be-5b78-bc32-109c618ed766,party_member,2af351eb-c726-5435-8626-6907ef20963c,member_profile,DB_Party,C3,2026-06-19 14:29:13.611862+00
b3d44864-05bc-5dd0-b33d-53fcc0d20ac9,a4688200-1f1e-5b71-b5b6-07d0efd863da,game,2892f75b-aec5-53d7-bf7d-b3d529046539,wiki_resource,DB_Info_wiki,Type/LINK,2026-06-19 14:29:13.611862+00
b43d4571-3c00-5c13-be82-b2cf83155686,21cacac4-a440-527e-91f9-d601f0c4ad04,character,e4609aed-ecd0-5162-aab9-60d3fc3245ec,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
b4b25ca5-247f-5be1-805c-bccf0d93d4c6,105bc4a0-01e5-5298-8fd5-84beeee4a46c,character,55fa55f6-27e9-5bc2-a321-98e43762cb2d,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
b4ce9522-9a37-5a25-ac85-2eb22a70cb09,858666b1-ccb0-5a27-a1a5-3bdd3a70f589,character,abad5aba-e99f-52c8-8dc8-b06dd8366651,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
b5474b27-f30f-5d4d-8a84-31cc413c671f,c78e6a02-ece4-5d4d-9229-d8844be7ac8c,character,258c9169-d986-573f-90ec-545444234024,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
b5d2dc9c-e785-53c8-9234-857a16953b2f,356dda26-4e45-5aec-b565-4a57e745429d,character,aa7df507-317b-532e-a7fb-0f7149dfa79b,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
b5fd24c9-9895-5324-897e-930eea515b87,57b47fdc-70f9-51ee-bda0-c072547570dc,character,8ce6c61c-d791-5c63-9cfd-acebdabcb03b,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
b6765fc9-3dca-5ad3-a781-19a417b8749a,6e2f7aa6-2c94-599c-bfa3-ed529bc934e3,character,5753daef-de97-52f8-9a57-e8b66eb77c63,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
b7d325be-48a2-5450-9273-b046c6052dd3,52db1c20-8587-5f45-94dd-f0601e0f167a,character,7f663da3-4b8f-5fb8-9786-2ecada264897,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
b88ff467-f6af-58c1-8ac7-7713e99ab782,efd1a016-1c59-5c8d-9803-460d9ba0d53f,character,ff2b015a-6ab2-53de-8da9-ade051bc5fff,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
b89bea20-deda-5a46-b0e4-89f2de43ccad,b18784b8-be85-5778-b468-144933c0898f,party_member,effc0bd7-499a-55dc-814a-9b91daab21c5,member_profile,DB_Party,C1,2026-06-19 14:29:13.611862+00
b8b11ae0-2e2d-50c8-a5b0-495850abd997,01c775d7-55d2-5d6d-a355-a2dbaa75a3b8,platform,6d2e651a-b3cb-5bc7-96f2-b15323ec8b56,homepage_channel,DB_-Platforms-,HP 频道,2026-06-19 14:29:13.611862+00
bb5c0018-5d66-52c4-b105-dcaa276b101c,42a1133b-b679-5e90-a7eb-4d484f5f247c,character,7617d8b4-8d3c-5f99-8a79-ad4f0f63f565,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
bc44dae2-01bb-586a-b056-081095fdea69,4b050a3d-3a28-58e0-8ff2-085fe9da843f,character,3e28e816-4315-58f8-95c7-3c2397ea184b,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
bc4a4d6d-a60c-50a3-914d-23b428d5e596,e81c294d-e9cd-56c9-8a48-2fc96abacf6c,character,e9c4afa0-6c98-5932-9954-9169ed1e948f,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
bd0e1ab7-718a-5c27-8c1f-5185dad6842a,330a4506-1e4a-5f8e-b97f-d9877d10d82b,game,2892f75b-aec5-53d7-bf7d-b3d529046539,wiki_resource,DB_Info_wiki,Type/LINK,2026-06-19 14:29:13.611862+00
be2c5486-0106-5926-a95a-115aabfbe0b3,03f79d09-d437-5783-ac48-c66818632e61,character,b3145bf6-d9a8-5098-a287-5a04222262af,official_profile,DB_Party,C2,2026-06-19 14:29:13.611862+00
be6a0bbf-068c-5288-b953-f4bfe28d4a54,5ca59afa-4918-5c40-9929-6f1963e243d7,character,e8dcf83e-3809-51ca-8d22-6e7c98614d5c,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
beb4bc62-8a13-5bf0-b29b-05b8dd9c5a23,45d713f8-55a1-508b-80bf-8bcd0096dccf,character,5ee4d55d-07d9-54c2-8acf-2128c903a0e1,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
